==================================================================
fastsimcoal started on 26/06/2025 at 16:01:54

TMRCAs per non-recombining segment
Locus	Segment_length	Data_Type	Time_(gen)	deme	Num_Mutations
2943	1	data unknown	488.06	0	0
2944	1	data unknown	1872.15	0	0
2945	1	data unknown	887.451	0	0
2946	1	data unknown	8633.38	0	0
2947	1	data unknown	2062.83	0	0
2948	1	data unknown	6587.62	0	0
2949	1	data unknown	3778.3	0	0
2950	1	data unknown	331.886	0	0
2951	1	data unknown	2208.96	0	0
2952	1	data unknown	1251.79	0	0
2953	1	data unknown	4821.11	0	0
2954	1	data unknown	395.683	0	0
2955	1	data unknown	402.489	0	0
2956	1	data unknown	1632.22	0	0
2957	1	data unknown	4237.94	0	0
2958	1	data unknown	2560.27	0	0
2959	1	data unknown	4549.3	0	0
2960	1	data unknown	1548.31	0	0
2961	1	data unknown	2190.81	0	0
2962	1	data unknown	2255.29	0	0
2963	1	data unknown	440.208	0	0
2964	1	data unknown	1299.02	0	0
2965	1	data unknown	1153.09	0	0
2966	1	data unknown	3.38745	0	0
2967	1	data unknown	599.075	0	0
2968	1	data unknown	2679.63	0	0
2969	1	data unknown	3037.5	0	0
2970	1	data unknown	8883.55	0	0
2971	1	data unknown	1074.75	0	0
2972	1	data unknown	981.88	0	0
2973	1	data unknown	41.748	0	0
2974	1	data unknown	2137.75	0	0
2975	1	data unknown	2399.34	0	0
2976	1	data unknown	1738.25	0	0
2977	1	data unknown	2321.69	0	0
2978	1	data unknown	303.154	0	0
2979	1	data unknown	1562.28	0	0
2980	1	data unknown	3205.94	0	0
2981	1	data unknown	1581.99	0	0
2982	1	data unknown	851.891	0	0
2983	1	data unknown	655.258	0	0
2984	1	data unknown	5902.55	0	0
2985	1	data unknown	2916.36	0	0
2986	1	data unknown	548.576	0	0
2987	1	data unknown	595.665	0	0
2988	1	data unknown	5183.78	0	0
2989	1	data unknown	816.933	0	0
2990	1	data unknown	4042.18	0	0
2991	1	data unknown	3962.75	0	0
2992	1	data unknown	4549.41	0	0
2993	1	data unknown	7409.34	0	0
2994	1	data unknown	307.945	0	0
2995	1	data unknown	887.413	0	0
2996	1	data unknown	1780.93	0	0
2997	1	data unknown	2100.05	0	0
2998	1	data unknown	1519.84	0	0
2999	1	data unknown	298.752	0	0
3000	1	data unknown	956.062	0	0
3001	1	data unknown	2238.77	0	0
3002	1	data unknown	884.743	0	0
3003	1	data unknown	602.005	0	0
3004	1	data unknown	1139.88	0	0
3005	1	data unknown	5075.78	0	0
3006	1	data unknown	8631.04	0	0
3007	1	data unknown	1469.14	0	0
3008	1	data unknown	2035.74	0	0
3009	1	data unknown	3093.87	0	0
3010	1	data unknown	3888.1	0	0
3011	1	data unknown	2703.31	0	0
3012	1	data unknown	2139.02	0	0
3013	1	data unknown	140.724	0	0
3014	1	data unknown	535.721	0	0
3015	1	data unknown	1807.73	0	0
3016	1	data unknown	1102.54	0	0
3017	1	data unknown	3238.17	0	0
3018	1	data unknown	3083.26	0	0
3019	1	data unknown	2140.26	0	0
3020	1	data unknown	1047.87	0	0
3021	1	data unknown	321.167	0	0
3022	1	data unknown	1011.11	0	0
3023	1	data unknown	3696.79	0	0
3024	1	data unknown	3200.56	0	0
3025	1	data unknown	38.8336	0	0
3026	1	data unknown	211.586	0	0
3027	1	data unknown	110.191	0	0
3028	1	data unknown	2384.27	0	0
3029	1	data unknown	1442.09	0	0
3030	1	data unknown	172.707	0	0
3031	1	data unknown	304.504	0	0
3032	1	data unknown	1035.51	0	0
3033	1	data unknown	623.466	0	0
3034	1	data unknown	159.119	0	0
3035	1	data unknown	2743.45	0	0
3036	1	data unknown	2934.25	0	0
3037	1	data unknown	1449.51	0	0
3038	1	data unknown	2404.79	0	0
3039	1	data unknown	350.281	0	0
3040	1	data unknown	2013.27	0	0
3041	1	data unknown	3083.17	0	0
3042	1	data unknown	1110.82	0	0
3043	1	data unknown	1083.21	0	0
3044	1	data unknown	8.06427	0	0
3045	1	data unknown	110.481	0	0
3046	1	data unknown	958.366	0	0
3047	1	data unknown	212.593	0	0
3048	1	data unknown	3924.28	0	0
3049	1	data unknown	8296.91	0	0
3050	1	data unknown	90.2786	0	0
3051	1	data unknown	317.886	0	0
3052	1	data unknown	1157.48	0	0
3053	1	data unknown	579.216	0	0
3054	1	data unknown	42.8009	0	0
3055	1	data unknown	197.99	0	0
3056	1	data unknown	1999.47	0	0
3057	1	data unknown	2443.88	0	0
3058	1	data unknown	225.952	0	0
3059	1	data unknown	2274.35	0	0
3060	1	data unknown	528.061	0	0
3061	1	data unknown	2834.11	0	0
3062	1	data unknown	54.5197	0	0
3063	1	data unknown	815.742	0	0
3064	1	data unknown	351.776	0	0
3065	1	data unknown	1223.24	0	0
3066	1	data unknown	4070.83	0	0
3067	1	data unknown	2535.42	0	0
3068	1	data unknown	4095.5	0	0
3069	1	data unknown	743.858	0	0
3070	1	data unknown	757.805	0	0
3071	1	data unknown	487.564	0	0
3072	1	data unknown	520.935	0	0
3073	1	data unknown	2264.37	0	0
3074	1	data unknown	2414.62	0	0
3075	1	data unknown	2187.23	0	0
3076	1	data unknown	214.386	0	0
3077	1	data unknown	1954.94	0	0
3078	1	data unknown	568.352	0	0
3079	1	data unknown	6.91223	0	0
3080	1	data unknown	143.15	0	0
3081	1	data unknown	1656.56	0	0
3082	1	data unknown	3643.48	0	0
3083	1	data unknown	362.373	0	0
3084	1	data unknown	83.3817	0	0
3085	1	data unknown	3415.99	0	0
3086	1	data unknown	1874.84	0	0
3087	1	data unknown	985.222	0	0
3088	1	data unknown	262.428	0	0
3089	1	data unknown	7928.6	0	0
3090	1	data unknown	24.8947	0	0
3091	1	data unknown	115.738	0	0
3092	1	data unknown	792.32	0	0
3093	1	data unknown	4909.35	0	0
3094	1	data unknown	287.064	0	0
3095	1	data unknown	72.5327	0	0
3096	1	data unknown	445.747	0	0
3097	1	data unknown	264.32	0	0
3098	1	data unknown	279.259	0	0
3099	1	data unknown	1824.97	0	0
3100	1	data unknown	185.204	0	0
3101	1	data unknown	4421.88	0	0
3102	1	data unknown	672.173	0	0
3103	1	data unknown	4221.34	0	0
3104	1	data unknown	2364.56	0	0
3105	1	data unknown	574.608	0	0
3106	1	data unknown	2087.66	0	0
3107	1	data unknown	3593.09	0	0
3108	1	data unknown	331.032	0	0
3109	1	data unknown	1352.55	0	0
3110	1	data unknown	1933.16	0	0
3111	1	data unknown	2241.77	0	0
3112	1	data unknown	1888.79	0	0
3113	1	data unknown	5360.19	0	0
3114	1	data unknown	2618.39	0	0
3115	1	data unknown	242.47	0	0
3116	1	data unknown	1677.62	0	0
3117	1	data unknown	6234.23	0	0
3118	1	data unknown	425.621	0	0
3119	1	data unknown	2070.69	0	0
3120	1	data unknown	208.626	0	0
3121	1	data unknown	238.167	0	0
3122	1	data unknown	752.556	0	0
3123	1	data unknown	1678.15	0	0
3124	1	data unknown	691.162	0	0
3125	1	data unknown	813.278	0	0
3126	1	data unknown	1917.25	0	0
3127	1	data unknown	141.449	0	0
3128	1	data unknown	84.61	0	0
3129	1	data unknown	509.331	0	0
3130	1	data unknown	5927.96	0	0
3131	1	data unknown	1036.13	0	0
3132	1	data unknown	9821.62	0	0
3133	1	data unknown	556.335	0	0
3134	1	data unknown	4026.16	0	0
3135	1	data unknown	964.005	0	0
3136	1	data unknown	1997.51	0	0
3137	1	data unknown	4005.65	0	0
3138	1	data unknown	4705.89	0	0
3139	1	data unknown	2236.25	0	0
3140	1	data unknown	1177.5	0	0
3141	1	data unknown	2028.3	0	0
3142	1	data unknown	140.945	0	0
3143	1	data unknown	3047.74	0	0
3144	1	data unknown	166.336	0	0
3145	1	data unknown	410.988	0	0
3146	1	data unknown	327.271	0	0
3147	1	data unknown	5602.34	0	0
3148	1	data unknown	2818.54	0	0
3149	1	data unknown	2205.08	0	0
3150	1	data unknown	2989.55	0	0
3151	1	data unknown	5959.41	0	0
3152	1	data unknown	208.633	0	0
3153	1	data unknown	4394.71	0	0
3154	1	data unknown	9480.9	0	0
3155	1	data unknown	1885.75	0	0
3156	1	data unknown	1423.01	0	0
3157	1	data unknown	47.5311	0	0
3158	1	data unknown	767.563	0	0
3159	1	data unknown	1513.64	0	0
3160	1	data unknown	8689.53	0	0
3161	1	data unknown	2501.43	0	0
3162	1	data unknown	628.433	0	0
3163	1	data unknown	250.404	0	0
3164	1	data unknown	2466.73	0	0
3165	1	data unknown	355.82	0	0
3166	1	data unknown	2829.57	0	0
3167	1	data unknown	419.533	0	0
3168	1	data unknown	299.553	0	0
3169	1	data unknown	1216.37	0	0
3170	1	data unknown	163.269	0	0
3171	1	data unknown	1400.41	0	0
3172	1	data unknown	1156.9	0	0
3173	1	data unknown	2954.5	0	0
3174	1	data unknown	1010.61	0	0
3175	1	data unknown	1225.03	0	0
3176	1	data unknown	1742.29	0	0
3177	1	data unknown	240.166	0	0
3178	1	data unknown	2706.68	0	0
3179	1	data unknown	170.471	0	0
3180	1	data unknown	226.524	0	0
3181	1	data unknown	5282.42	0	0
3182	1	data unknown	19.2947	0	0
3183	1	data unknown	322.693	0	0
3184	1	data unknown	669.93	0	0
3185	1	data unknown	2280.18	0	0
3186	1	data unknown	298.882	0	0
3187	1	data unknown	938.797	0	0
3188	1	data unknown	3026.47	0	0
3189	1	data unknown	2479.91	0	0
3190	1	data unknown	1150.05	0	0
3191	1	data unknown	654.03	0	0
3192	1	data unknown	467.911	0	0
3193	1	data unknown	211.22	0	0
3194	1	data unknown	129.707	0	0
3195	1	data unknown	768.791	0	0
3196	1	data unknown	4918.45	0	0
3197	1	data unknown	4694.18	0	0
3198	1	data unknown	2259.78	0	0
3199	1	data unknown	561.165	0	0
3200	1	data unknown	1998.99	0	0
3201	1	data unknown	2617.74	0	0
3202	1	data unknown	7398.7	0	0
3203	1	data unknown	2940.01	0	0
3204	1	data unknown	17.4332	0	0
3205	1	data unknown	1390.07	0	0
3206	1	data unknown	1379.74	0	0
3207	1	data unknown	329.727	0	0
3208	1	data unknown	459.259	0	0
3209	1	data unknown	4339.46	0	0
3210	1	data unknown	286.026	0	0
3211	1	data unknown	421.288	0	0
3212	1	data unknown	118.454	0	0
3213	1	data unknown	3951.88	0	0
3214	1	data unknown	500.153	0	0
3215	1	data unknown	229.08	0	0
3216	1	data unknown	1868.1	0	0
3217	1	data unknown	3083.77	0	0
3218	1	data unknown	669.052	0	0
3219	1	data unknown	3008.84	0	0
3220	1	data unknown	2554.79	0	0
3221	1	data unknown	2685.18	0	0
3222	1	data unknown	2068.05	0	0
3223	1	data unknown	4812.69	0	0
3224	1	data unknown	1004.46	0	0
3225	1	data unknown	1899.95	0	0
3226	1	data unknown	4474.71	0	0
3227	1	data unknown	2577.92	0	0
3228	1	data unknown	1643.52	0	0
3229	1	data unknown	1838.27	0	0
3230	1	data unknown	5872.02	0	0
3231	1	data unknown	6980.06	0	0
3232	1	data unknown	249.451	0	0
3233	1	data unknown	186.653	0	0
3234	1	data unknown	1112.24	0	0
3235	1	data unknown	2233.76	0	0
3236	1	data unknown	3005.77	0	0
3237	1	data unknown	259.026	0	0
3238	1	data unknown	7917.45	0	0
3239	1	data unknown	3524.57	0	0
3240	1	data unknown	223.778	0	0
3241	1	data unknown	6022.22	0	0
3242	1	data unknown	854.08	0	0
3243	1	data unknown	12416.5	0	0
3244	1	data unknown	824.196	0	0
3245	1	data unknown	2782.69	0	0
3246	1	data unknown	364.677	0	0
3247	1	data unknown	2306.4	0	0
3248	1	data unknown	314.056	0	0
3249	1	data unknown	867.63	0	0
3250	1	data unknown	20.4849	0	0
3251	1	data unknown	4038.24	0	0
3252	1	data unknown	1523.2	0	0
3253	1	data unknown	1307.27	0	0
3254	1	data unknown	2521.67	0	0
3255	1	data unknown	431.938	0	0
3256	1	data unknown	3846.39	0	0
3257	1	data unknown	555.74	0	0
3258	1	data unknown	9579.77	0	0
3259	1	data unknown	1842.59	0	0
3260	1	data unknown	1277.78	0	0
3261	1	data unknown	306.793	0	0
3262	1	data unknown	657.982	0	0
3263	1	data unknown	981.071	0	0
3264	1	data unknown	152.542	0	0
3265	1	data unknown	1478.9	0	0
3266	1	data unknown	6467.26	0	0
3267	1	data unknown	1411.93	0	0
3268	1	data unknown	1242.63	0	0
3269	1	data unknown	1357.6	0	0
3270	1	data unknown	1320.57	0	0
3271	1	data unknown	1371.5	0	0
3272	1	data unknown	1209.15	0	0
3273	1	data unknown	1828.86	0	0
3274	1	data unknown	1549.69	0	0
3275	1	data unknown	3557.31	0	0
3276	1	data unknown	3311.74	0	0
3277	1	data unknown	358.101	0	0
3278	1	data unknown	54.4662	0	0
3279	1	data unknown	3459.81	0	0
3280	1	data unknown	2924.64	0	0
3281	1	data unknown	3040.55	0	0
3282	1	data unknown	3526.87	0	0
3283	1	data unknown	4864.16	0	0
3284	1	data unknown	213.196	0	0
3285	1	data unknown	3137.26	0	0
3286	1	data unknown	2044.92	0	0
3287	1	data unknown	148.529	0	0
3288	1	data unknown	6726.87	0	0
3289	1	data unknown	2345.57	0	0
3290	1	data unknown	4624.5	0	0
3291	1	data unknown	470.505	0	0
3292	1	data unknown	847.733	0	0
3293	1	data unknown	1.09863	0	0
3294	1	data unknown	775.78	0	0
3295	1	data unknown	7.8125	0	0
3296	1	data unknown	1052.93	0	0
3297	1	data unknown	191.475	0	0
3298	1	data unknown	1088.6	0	0
3299	1	data unknown	145.935	0	0
3300	1	data unknown	37.8189	0	0
3301	1	data unknown	32.0053	0	0
3302	1	data unknown	476.227	0	0
3303	1	data unknown	774.239	0	0
3304	1	data unknown	373.497	0	0
3305	1	data unknown	456.94	0	0
3306	1	data unknown	1190.17	0	0
3307	1	data unknown	1008.54	0	0
3308	1	data unknown	5194.02	0	0
3309	1	data unknown	3300.7	0	0
3310	1	data unknown	378.899	0	0
3311	1	data unknown	483.101	0	0
3312	1	data unknown	2206.3	0	0
3313	1	data unknown	1681.31	0	0
3314	1	data unknown	4522.09	0	0
3315	1	data unknown	4341.03	0	0
3316	1	data unknown	599.136	0	0
3317	1	data unknown	469.086	0	0
3318	1	data unknown	7542.02	0	0
3319	1	data unknown	619.759	0	0
3320	1	data unknown	114.99	0	0
3321	1	data unknown	1987.81	0	0
3322	1	data unknown	873.253	0	0
3323	1	data unknown	944.695	0	0
3324	1	data unknown	1718.58	0	0
3325	1	data unknown	9084.31	0	0
3326	1	data unknown	480.972	0	0
3327	1	data unknown	513.916	0	0
3328	1	data unknown	1492.52	0	0
3329	1	data unknown	921.646	0	0
3330	1	data unknown	380.653	0	0
3331	1	data unknown	2021.8	0	0
3332	1	data unknown	2318.06	0	0
3333	1	data unknown	1122.03	0	0
3334	1	data unknown	132.202	0	0
3335	1	data unknown	2998.16	0	0
3336	1	data unknown	508.858	0	0
3337	1	data unknown	501.564	0	0
3338	1	data unknown	4269.13	0	0
3339	1	data unknown	347.099	0	0
3340	1	data unknown	4730.86	0	0
3341	1	data unknown	1139.41	0	0
3342	1	data unknown	135.277	0	0
3343	1	data unknown	3306.62	0	0
3344	1	data unknown	3897.77	0	0
3345	1	data unknown	5219.35	0	0
3346	1	data unknown	671.501	0	0
3347	1	data unknown	926.308	0	0
3348	1	data unknown	1853.54	0	0
3349	1	data unknown	204.178	0	0
3350	1	data unknown	4398.37	0	0
3351	1	data unknown	658.798	0	0
3352	1	data unknown	3004.03	0	0
3353	1	data unknown	581.39	0	0
3354	1	data unknown	4846.19	0	0
3355	1	data unknown	212.448	0	0
3356	1	data unknown	429.634	0	0
3357	1	data unknown	3535.55	0	0
3358	1	data unknown	871.674	0	0
3359	1	data unknown	1536.56	0	0
3360	1	data unknown	2899.9	0	0
3361	1	data unknown	227.89	0	0
3362	1	data unknown	846.214	0	0
3363	1	data unknown	1098	0	0
3364	1	data unknown	1892.2	0	0
3365	1	data unknown	1757.49	0	0
3366	1	data unknown	3781.75	0	0
3367	1	data unknown	6326.27	0	0
3368	1	data unknown	443.649	0	0
3369	1	data unknown	210.182	0	0
3370	1	data unknown	4267.83	0	0
3371	1	data unknown	1642.46	0	0
3372	1	data unknown	911.324	0	0
3373	1	data unknown	1554.33	0	0
3374	1	data unknown	108.513	0	0
3375	1	data unknown	522.408	0	0
3376	1	data unknown	976.921	0	0
3377	1	data unknown	129.181	0	0
3378	1	data unknown	849.731	0	0
3379	1	data unknown	3114.78	0	0
3380	1	data unknown	2898.96	0	0
3381	1	data unknown	3702.25	0	0
3382	1	data unknown	380.386	0	0
3383	1	data unknown	5103.23	0	0
3384	1	data unknown	986.359	0	0
3385	1	data unknown	363.335	0	0
3386	1	data unknown	898.979	0	0
3387	1	data unknown	1317.82	0	0
3388	1	data unknown	1942.62	0	0
3389	1	data unknown	1184.51	0	0
3390	1	data unknown	1044.97	0	0
3391	1	data unknown	3474.29	0	0
3392	1	data unknown	1325.84	0	0
3393	1	data unknown	2620.34	0	0
3394	1	data unknown	1084.34	0	0
3395	1	data unknown	3240.72	0	0
3396	1	data unknown	198.105	0	0
3397	1	data unknown	500.153	0	0
3398	1	data unknown	2194.4	0	0
3399	1	data unknown	4754.47	0	0
3400	1	data unknown	1946.32	0	0
3401	1	data unknown	5097.43	0	0
3402	1	data unknown	2187.71	0	0
3403	1	data unknown	2057.08	0	0
3404	1	data unknown	117.218	0	0
3405	1	data unknown	537.43	0	0
3406	1	data unknown	4596.28	0	0
3407	1	data unknown	5154.93	0	0
3408	1	data unknown	649.445	0	0
3409	1	data unknown	2782.2	0	0
3410	1	data unknown	3797.84	0	0
3411	1	data unknown	1669.04	0	0
3412	1	data unknown	1189.83	0	0
3413	1	data unknown	5690.36	0	0
3414	1	data unknown	2998.72	0	0
3415	1	data unknown	888.542	0	0
3416	1	data unknown	1111.08	0	0
3417	1	data unknown	3110.76	0	0
3418	1	data unknown	555.687	0	0
3419	1	data unknown	891.289	0	0
3420	1	data unknown	505.226	0	0
3421	1	data unknown	65.1779	0	0
3422	1	data unknown	1036.01	0	0
3423	1	data unknown	4167.43	0	0
3424	1	data unknown	3957.36	0	0
3425	1	data unknown	861.107	0	0
3426	1	data unknown	664.368	0	0
3427	1	data unknown	72.7692	0	0
3428	1	data unknown	2268.8	0	0
3429	1	data unknown	1798.77	0	0
3430	1	data unknown	100.281	0	0
3431	1	data unknown	1572.19	0	0
3432	1	data unknown	180.107	0	0
3433	1	data unknown	81.7337	0	0
3434	1	data unknown	815.346	0	0
3435	1	data unknown	121.162	0	0
3436	1	data unknown	682.991	0	0
3437	1	data unknown	4122.34	0	0
3438	1	data unknown	446.182	0	0
3439	1	data unknown	1172.67	0	0
3440	1	data unknown	708.321	0	0
3441	1	data unknown	3823.5	0	0
3442	1	data unknown	1620.67	0	0
3443	1	data unknown	464.5	0	0
3444	1	data unknown	462.41	0	0
3445	1	data unknown	2066.89	0	0
3446	1	data unknown	907.6	0	0
3447	1	data unknown	81.2302	0	0
3448	1	data unknown	1657.47	0	0
3449	1	data unknown	61.5463	0	0
3450	1	data unknown	232.132	0	0
3451	1	data unknown	3051.59	0	0
3452	1	data unknown	867.867	0	0
3453	1	data unknown	5849.36	0	0
3454	1	data unknown	3816.09	0	0
3455	1	data unknown	4062.95	0	0
3456	1	data unknown	229.843	0	0
3457	1	data unknown	417.389	0	0
3458	1	data unknown	2287.78	0	0
3459	1	data unknown	1373.76	0	0
3460	1	data unknown	461.609	0	0
3461	1	data unknown	4018.33	0	0
3462	1	data unknown	227.89	0	0
3463	1	data unknown	1927.27	0	0
3464	1	data unknown	2912.48	0	0
3465	1	data unknown	2082.37	0	0
3466	1	data unknown	467.926	0	0
3467	1	data unknown	1472.87	0	0
3468	1	data unknown	357.559	0	0
3469	1	data unknown	1000.72	0	0
3470	1	data unknown	553.429	0	0
3471	1	data unknown	308.617	0	0
3472	1	data unknown	2614.98	0	0
3473	1	data unknown	2545.71	0	0
3474	1	data unknown	2084.52	0	0
3475	1	data unknown	2156.47	0	0
3476	1	data unknown	2688.93	0	0
3477	1	data unknown	993.805	0	0
3478	1	data unknown	1006.11	0	0
3479	1	data unknown	4255.7	0	0
3480	1	data unknown	1659.03	0	0
3481	1	data unknown	1787.55	0	0
3482	1	data unknown	847.496	0	0
3483	1	data unknown	1378.45	0	0
3484	1	data unknown	2107.38	0	0
3485	1	data unknown	3725.67	0	0
3486	1	data unknown	213.921	0	0
3487	1	data unknown	1990.24	0	0
3488	1	data unknown	2861.55	0	0
3489	1	data unknown	2460.24	0	0
3490	1	data unknown	1920.2	0	0
3491	1	data unknown	1403.63	0	0
3492	1	data unknown	229.752	0	0
3493	1	data unknown	177.139	0	0
3494	1	data unknown	46.5088	0	0
3495	1	data unknown	1449.54	0	0
3496	1	data unknown	526.428	0	0
3497	1	data unknown	3347.82	0	0
3498	1	data unknown	960.983	0	0
3499	1	data unknown	784.996	0	0
3500	1	data unknown	4026.92	0	0
3501	1	data unknown	323.547	0	0
3502	1	data unknown	8893.25	0	0
3503	1	data unknown	493.607	0	0
3504	1	data unknown	3406.19	0	0
3505	1	data unknown	475.594	0	0
3506	1	data unknown	249.046	0	0
3507	1	data unknown	132.874	0	0
3508	1	data unknown	1888.68	0	0
3509	1	data unknown	2336.5	0	0
3510	1	data unknown	1676.51	0	0
3511	1	data unknown	1881.71	0	0
3512	1	data unknown	298.462	0	0
3513	1	data unknown	1227.38	0	0
3514	1	data unknown	2074.97	0	0
3515	1	data unknown	1052.45	0	0
3516	1	data unknown	2017.85	0	0
3517	1	data unknown	2266.53	0	0
3518	1	data unknown	142.67	0	0
3519	1	data unknown	2754.22	0	0
3520	1	data unknown	2906.27	0	0
3521	1	data unknown	4544.89	0	0
3522	1	data unknown	230.362	0	0
3523	1	data unknown	6173.05	0	0
3524	1	data unknown	838.562	0	0
3525	1	data unknown	188.072	0	0
3526	1	data unknown	3419.64	0	0
3527	1	data unknown	6043.95	0	0
3528	1	data unknown	827.759	0	0
3529	1	data unknown	1566.61	0	0
3530	1	data unknown	767.097	0	0
3531	1	data unknown	3308.2	0	0
3532	1	data unknown	717.499	0	0
3533	1	data unknown	5089.04	0	0
3534	1	data unknown	4094.4	0	0
3535	1	data unknown	1452.89	0	0
3536	1	data unknown	1697.54	0	0
3537	1	data unknown	3983.42	0	0
3538	1	data unknown	448.105	0	0
3539	1	data unknown	2423.02	0	0
3540	1	data unknown	1225.38	0	0
3541	1	data unknown	817.482	0	0
3542	1	data unknown	535.568	0	0
3543	1	data unknown	508.308	0	0
3544	1	data unknown	295.425	0	0
3545	1	data unknown	464.981	0	0
3546	1	data unknown	6557	0	0
3547	1	data unknown	6954.02	0	0
3548	1	data unknown	566.528	0	0
3549	1	data unknown	3233.99	0	0
3550	1	data unknown	680.542	0	0
3551	1	data unknown	8744.57	0	0
3552	1	data unknown	478.477	0	0
3553	1	data unknown	2226.35	0	0
3554	1	data unknown	1026.26	0	0
3555	1	data unknown	2470.47	0	0
3556	1	data unknown	1527.01	0	0
3557	1	data unknown	42.4652	0	0
3558	1	data unknown	286.392	0	0
3559	1	data unknown	4145.03	0	0
3560	1	data unknown	75.6226	0	0
3561	1	data unknown	18.0054	0	0
3562	1	data unknown	3227.49	0	0
3563	1	data unknown	1760.44	0	0
3564	1	data unknown	1132.16	0	0
3565	1	data unknown	2308.82	0	0
3566	1	data unknown	38.3911	0	0
3567	1	data unknown	5162.32	0	0
3568	1	data unknown	1322.07	0	0
3569	1	data unknown	3571.07	0	0
3570	1	data unknown	370.041	0	0
3571	1	data unknown	1180.18	0	0
3572	1	data unknown	269.272	0	0
3573	1	data unknown	1867.94	0	0
3574	1	data unknown	4102.42	0	0
3575	1	data unknown	2868.54	0	0
3576	1	data unknown	1470.15	0	0
3577	1	data unknown	64.6439	0	0
3578	1	data unknown	1541.39	0	0
3579	1	data unknown	1880.74	0	0
3580	1	data unknown	760.361	0	0
3581	1	data unknown	1395.86	0	0
3582	1	data unknown	1558.3	0	0
3583	1	data unknown	2541.11	0	0
3584	1	data unknown	1437.61	0	0
3585	1	data unknown	562.5	0	0
3586	1	data unknown	5400.34	0	0
3587	1	data unknown	3037.41	0	0
3588	1	data unknown	2950.63	0	0
3589	1	data unknown	2652.05	0	0
3590	1	data unknown	7841.29	0	0
3591	1	data unknown	899.727	0	0
3592	1	data unknown	896.187	0	0
3593	1	data unknown	1135.59	0	0
3594	1	data unknown	169.319	0	0
3595	1	data unknown	7073.66	0	0
3596	1	data unknown	20.3171	0	0
3597	1	data unknown	438.896	0	0
3598	1	data unknown	728.432	0	0
3599	1	data unknown	1.00708	0	0
3600	1	data unknown	677.673	0	0
3601	1	data unknown	2844.68	0	0
3602	1	data unknown	1846.87	0	0
3603	1	data unknown	188.347	0	0
3604	1	data unknown	203.3	0	0
3605	1	data unknown	224.808	0	0
3606	1	data unknown	896.545	0	0
